,stock,date,price,profit,year,new_year
2327,SNI,2017-05-08,71.01,78.111,2017,2017
2328,SNI,2017-05-09,69.79,76.769,2017,2017
2329,SNI,2017-05-10,69.33,76.263,2017,2017
2330,SNI,2017-05-11,68.76,75.63600000000001,2017,2017
2331,SNI,2017-05-12,68.37,75.20700000000001,2017,2017
2332,SNI,2017-05-15,68.28,75.108,2017,2017
2333,SNI,2017-05-16,67.68,74.44800000000001,2017,2017
2334,SNI,2017-05-17,66.5,73.15,2017,2017
2335,SNI,2017-05-18,66.62,73.28200000000001,2017,2017
2336,SNI,2017-05-19,68.05,74.85499999999999,2017,2017
2337,SNI,2017-05-22,68.23,75.053,2017,2017
2338,SNI,2017-05-23,67.48,74.22800000000001,2017,2017
2339,SNI,2017-05-24,66.9,73.59,2017,2017
2340,SNI,2017-05-25,67.21,73.931,2017,2017
2341,SNI,2017-05-26,66.7,73.37,2017,2017
2342,SNI,2017-05-30,66.82,73.502,2017,2017
2343,SNI,2017-05-31,66.22,72.842,2017,2017
2344,SNI,2017-06-01,66.84,73.524,2017,2017
2345,SNI,2017-06-02,65.94,72.53399999999999,2017,2017
2346,SNI,2017-06-05,65.89,72.479,2017,2017
2347,SNI,2017-06-06,66.28,72.908,2017,2017
2348,SNI,2017-06-07,66.73,73.403,2017,2017
2349,SNI,2017-06-08,66.35,72.985,2017,2017
2350,SNI,2017-06-09,67.2,73.92,2017,2017
2351,SNI,2017-06-12,68.43,75.27300000000001,2017,2017
2352,SNI,2017-06-13,67.47,74.217,2017,2017
2353,SNI,2017-06-14,66.76,73.436,2017,2017
2354,SNI,2017-06-15,67.66,74.426,2017,2017
2355,SNI,2017-06-16,67.35,74.085,2017,2017
2356,SNI,2017-06-19,67.48,74.22800000000001,2017,2017
2357,SNI,2017-06-20,66.15,72.765,2017,2017
2358,SNI,2017-06-21,66.39,73.029,2017,2017
2359,SNI,2017-06-22,66.61,73.271,2017,2017
2360,SNI,2017-06-23,67.4,74.14,2017,2017
2361,SNI,2017-06-26,68.56,75.416,2017,2017
2362,SNI,2017-06-27,68.43,75.27300000000001,2017,2017
2363,SNI,2017-06-28,69.45,76.39500000000001,2017,2017
2364,SNI,2017-06-29,68.54,75.394,2017,2017
2365,SNI,2017-06-30,68.31,75.141,2017,2017
2366,SNI,2017-07-03,68.47,75.317,2017,2017
2367,SNI,2017-07-05,68.61,75.471,2017,2017
2368,SNI,2017-07-06,67.47,74.217,2017,2017
2369,SNI,2017-07-07,67.16,73.87599999999999,2017,2017
2370,SNI,2017-07-10,67.31,74.041,2017,2017
2371,SNI,2017-07-11,67.43,74.173,2017,2017
2372,SNI,2017-07-12,67.14,73.854,2017,2017
2373,SNI,2017-07-13,67.18,73.89800000000001,2017,2017
2374,SNI,2017-07-14,67.74,74.514,2017,2017
2375,SNI,2017-07-17,68.22,75.042,2017,2017
2376,SNI,2017-07-18,67.02,73.722,2017,2017
2377,SNI,2017-07-19,76.89,84.57900000000001,2017,2017
2378,SNI,2017-07-20,79.01,86.911,2017,2017
2379,SNI,2017-07-21,78.75,86.625,2017,2017
2380,SNI,2017-07-24,78.09,85.899,2017,2017
2381,SNI,2017-07-25,81.45,89.595,2017,2017
2382,SNI,2017-07-26,84.07,92.47699999999999,2017,2017
2383,SNI,2017-07-27,86.41,95.051,2017,2017
2384,SNI,2017-07-28,86.91,95.601,2017,2017
2385,SNI,2017-07-31,87.41,96.151,2017,2017
2386,SNI,2017-08-01,87.57,96.327,2017,2017
2387,SNI,2017-08-02,87.97,96.767,2017,2017
2388,SNI,2017-08-03,88.05,96.85499999999999,2017,2017
2389,SNI,2017-08-04,87.29,96.019,2017,2017
2390,SNI,2017-08-07,87.66,96.426,2017,2017
2391,SNI,2017-08-08,87.8,96.58,2017,2017
2392,SNI,2017-08-09,87.26,95.986,2017,2017
2393,SNI,2017-08-10,86.83,95.513,2017,2017
2394,SNI,2017-08-11,86.66,95.326,2017,2017
2395,SNI,2017-08-14,86.75,95.425,2017,2017
2396,SNI,2017-08-15,86.15,94.765,2017,2017
2397,SNI,2017-08-16,85.85,94.43499999999999,2017,2017
2398,SNI,2017-08-17,85.58,94.138,2017,2017
2399,SNI,2017-08-18,85.67,94.237,2017,2017
2400,SNI,2017-08-21,85.7,94.27000000000001,2017,2017
2401,SNI,2017-08-22,85.75,94.325,2017,2017
2402,SNI,2017-08-23,85.81,94.391,2017,2017
2403,SNI,2017-08-24,85.86,94.446,2017,2017
2404,SNI,2017-08-25,86.22,94.842,2017,2017
2405,SNI,2017-08-28,86.01,94.611,2017,2017
2406,SNI,2017-08-29,85.95,94.545,2017,2017
2407,SNI,2017-08-30,85.5,94.05,2017,2017
2408,SNI,2017-08-31,85.65,94.215,2017,2017
2409,SNI,2017-09-01,85.65,94.215,2017,2017
2410,SNI,2017-09-05,85.21,93.731,2017,2017
2411,SNI,2017-09-06,85.45,93.995,2017,2017
2412,SNI,2017-09-07,85.24,93.764,2017,2017
2413,SNI,2017-09-08,85.47,94.017,2017,2017
2414,SNI,2017-09-11,85.24,93.764,2017,2017
2415,SNI,2017-09-12,85.2,93.72,2017,2017
2416,SNI,2017-09-13,85.24,93.764,2017,2017
2417,SNI,2017-09-14,85.34,93.87400000000001,2017,2017
2418,SNI,2017-09-15,86.01,94.611,2017,2017
2419,SNI,2017-09-18,85.66,94.226,2017,2017
2420,SNI,2017-09-19,85.81,94.391,2017,2017
2421,SNI,2017-09-20,85.75,94.325,2017,2017
2422,SNI,2017-09-21,86.08,94.688,2017,2017
2423,SNI,2017-09-22,86.04,94.644,2017,2017
2424,SNI,2017-09-25,86.03,94.633,2017,2017
2425,SNI,2017-09-26,85.88,94.46799999999999,2017,2017
2426,SNI,2017-09-27,86.05,94.655,2017,2017
2427,SNI,2017-09-28,85.8,94.38,2017,2017
2428,SNI,2017-09-29,85.89,94.479,2017,2017
2429,SNI,2017-10-02,86.11,94.721,2017,2017
2430,SNI,2017-10-03,86.14,94.754,2017,2017
2431,SNI,2017-10-04,86.28,94.908,2017,2017
2432,SNI,2017-10-05,86.07,94.67699999999999,2017,2017
2433,SNI,2017-10-06,86.02,94.622,2017,2017
2434,SNI,2017-10-09,85.73,94.303,2017,2017
2435,SNI,2017-10-10,85.46,94.006,2017,2017
2436,SNI,2017-10-11,84.75,93.225,2017,2017
2437,SNI,2017-10-12,83.84,92.224,2017,2017
2438,SNI,2017-10-13,83.82,92.202,2017,2017
2439,SNI,2017-10-16,83.37,91.70700000000001,2017,2017
2440,SNI,2017-10-17,83.24,91.564,2017,2017
2441,SNI,2017-10-18,83.77,92.14699999999999,2017,2017
2442,SNI,2017-10-19,84.5,92.95,2017,2017
2443,SNI,2017-10-20,84.5,92.95,2017,2017
2444,SNI,2017-10-23,83.54,91.894,2017,2017
2445,SNI,2017-10-24,83.69,92.059,2017,2017
2446,SNI,2017-10-25,83.51,91.861,2017,2017
2447,SNI,2017-10-26,83.63,91.993,2017,2017
2448,SNI,2017-10-27,83.41,91.75099999999999,2017,2017
2449,SNI,2017-10-30,83.43,91.77300000000001,2017,2017
2450,SNI,2017-10-31,83.28,91.608,2017,2017
2451,SNI,2017-11-01,83.52,91.872,2017,2017
2452,SNI,2017-11-02,80.97,89.067,2017,2017
2453,SNI,2017-11-03,79.61,87.571,2017,2017
2454,SNI,2017-11-06,80.13,88.143,2017,2017
2455,SNI,2017-11-07,80.39,88.429,2017,2017
2456,SNI,2017-11-08,78.85,86.735,2017,2017
2457,SNI,2017-11-09,78.33,86.163,2017,2017
2458,SNI,2017-11-10,79.18,87.09800000000001,2017,2017
2459,SNI,2017-11-13,78.88,86.768,2017,2017
2460,SNI,2017-11-14,78.07,85.877,2017,2017
2461,SNI,2017-11-15,79.11,87.021,2017,2017
2462,SNI,2017-11-16,79.81,87.791,2017,2017
2463,SNI,2017-11-17,80.62,88.682,2017,2017
2464,SNI,2017-11-20,80.3,88.33,2017,2017
2465,SNI,2017-11-21,80.1,88.11,2017,2017
2466,SNI,2017-11-22,80.81,88.891,2017,2017
2467,SNI,2017-11-24,80.37,88.40700000000001,2017,2017
2468,SNI,2017-11-27,79.73,87.703,2017,2017
2469,SNI,2017-11-28,80.5,88.55,2017,2017
2470,SNI,2017-11-29,81.37,89.507,2017,2017
2471,SNI,2017-11-30,81.84,90.024,2017,2017
2472,SNI,2017-12-01,82.3,90.53,2017,2017
2473,SNI,2017-12-04,83.37,91.70700000000001,2017,2017
2474,SNI,2017-12-05,81.98,90.178,2017,2017
2475,SNI,2017-12-06,81.51,89.661,2017,2017
2476,SNI,2017-12-07,81.67,89.837,2017,2017
2477,SNI,2017-12-08,81.85,90.035,2017,2017
2478,SNI,2017-12-11,81.81,89.991,2017,2017
2479,SNI,2017-12-12,81.66,89.826,2017,2017
2480,SNI,2017-12-13,81.56,89.71600000000001,2017,2017
2481,SNI,2017-12-14,81.44,89.584,2017,2017
2482,SNI,2017-12-15,83.21,91.53099999999999,2017,2017
2483,SNI,2017-12-18,83.39,91.729,2017,2017
2484,SNI,2017-12-19,83.77,92.14699999999999,2017,2017
2485,SNI,2017-12-20,83.85,92.235,2017,2017
2486,SNI,2017-12-21,85.71,94.28099999999999,2017,2017
2487,SNI,2017-12-22,85.35,93.88499999999999,2017,2017
2488,SNI,2017-12-26,85.68,94.248,2017,2017
2489,SNI,2017-12-27,85.25,93.775,2017,2017
2490,SNI,2017-12-28,85.48,94.028,2017,2017
2491,SNI,2017-12-29,85.38,93.91799999999999,2017,2017
2492,SNI,2018-01-02,86.64,95.304,2018,2018
2493,SNI,2018-01-03,86.64,95.304,2018,2018
2494,SNI,2018-01-04,85.96,94.556,2018,2018
2495,SNI,2018-01-05,86.14,94.754,2018,2018
2496,SNI,2018-01-08,86.31,94.941,2018,2018
2497,SNI,2018-01-09,85.81,94.391,2018,2018
2498,SNI,2018-01-10,86.85,95.535,2018,2018
2499,SNI,2018-01-11,87.68,96.44800000000001,2018,2018
2500,SNI,2018-01-12,87.87,96.65700000000001,2018,2018
2501,SNI,2018-01-16,87.81,96.59100000000001,2018,2018
2502,SNI,2018-01-17,88.04,96.84400000000001,2018,2018
2503,SNI,2018-01-18,88.52,97.372,2018,2018
2504,SNI,2018-01-19,88.5,97.35,2018,2018
2505,SNI,2018-01-22,88.77,97.64699999999999,2018,2018
2506,SNI,2018-01-23,88.19,97.009,2018,2018
2507,SNI,2018-01-24,88.32,97.15199999999999,2018,2018
2508,SNI,2018-01-25,88.32,97.15199999999999,2018,2018
2509,SNI,2018-01-26,88.3,97.13,2018,2018
2510,SNI,2018-01-29,88.36,97.196,2018,2018
2511,SNI,2018-01-30,87.95,96.745,2018,2018
2512,SNI,2018-01-31,87.99,96.78899999999999,2018,2018
2513,SNI,2018-02-01,88.62,97.482,2018,2018
2514,SNI,2018-02-02,87.95,96.745,2018,2018
2515,SNI,2018-02-05,86.68,95.34800000000001,2018,2018
2516,SNI,2018-02-06,87.73,96.503,2018,2018
2517,SNI,2018-02-07,87.2,95.92,2018,2018
2518,TJX,2013-02-08,45.68,50.248,2013,2013
2519,TJX,2013-02-11,45.4,49.94,2013,2013
2520,TJX,2013-02-12,45.2,49.720000000000006,2013,2013
2521,TJX,2013-02-13,45.01,49.510999999999996,2013,2013
2522,TJX,2013-02-14,45.21,49.731,2013,2013
2523,TJX,2013-02-15,45.01,49.510999999999996,2013,2013
2524,TJX,2013-02-19,45.15,49.665,2013,2013
2525,TJX,2013-02-20,44.3,48.73,2013,2013
2526,TJX,2013-02-21,44.21,48.631,2013,2013
2527,TJX,2013-02-22,44.22,48.641999999999996,2013,2013
2528,TJX,2013-02-25,43.58,47.937999999999995,2013,2013
2529,TJX,2013-02-26,43.67,48.037,2013,2013
2530,TJX,2013-02-27,44.75,49.225,2013,2013
2531,TJX,2013-02-28,44.97,49.467,2013,2013
2532,TJX,2013-03-01,44.98,49.477999999999994,2013,2013
2533,TJX,2013-03-04,45.2,49.720000000000006,2013,2013
2534,TJX,2013-03-05,45.18,49.698,2013,2013
2535,TJX,2013-03-06,44.94,49.434,2013,2013
2536,TJX,2013-03-07,44.62,49.081999999999994,2013,2013
2537,TJX,2013-03-08,44.91,49.400999999999996,2013,2013
2538,TJX,2013-03-11,44.79,49.269,2013,2013
2539,TJX,2013-03-12,44.59,49.04900000000001,2013,2013
2540,TJX,2013-03-13,45.02,49.522000000000006,2013,2013
2541,TJX,2013-03-14,45.2,49.720000000000006,2013,2013
2542,TJX,2013-03-15,44.92,49.412,2013,2013
2543,TJX,2013-03-18,44.95,49.445,2013,2013
2544,TJX,2013-03-19,45.1,49.61,2013,2013
2545,TJX,2013-03-20,45.39,49.929,2013,2013
2546,TJX,2013-03-21,45.61,50.171,2013,2013
2547,TJX,2013-03-22,46.62,51.282,2013,2013
2548,TJX,2013-03-25,47.12,51.831999999999994,2013,2013
2549,TJX,2013-03-26,47.02,51.722,2013,2013
2550,TJX,2013-03-27,46.89,51.579,2013,2013
2551,TJX,2013-03-28,46.75,51.425,2013,2013
2552,TJX,2013-04-01,46.9,51.589999999999996,2013,2013
2553,TJX,2013-04-02,47.37,52.107,2013,2013
2554,TJX,2013-04-03,47.09,51.79900000000001,2013,2013
2555,TJX,2013-04-04,47.39,52.129,2013,2013
2556,TJX,2013-04-05,47.14,51.854,2013,2013
2557,TJX,2013-04-08,47.45,52.195,2013,2013
2558,TJX,2013-04-09,47.66,52.425999999999995,2013,2013
2559,TJX,2013-04-10,47.51,52.260999999999996,2013,2013
2560,TJX,2013-04-11,48.74,53.614000000000004,2013,2013
2561,TJX,2013-04-12,48.58,53.438,2013,2013
2562,TJX,2013-04-15,47.55,52.305,2013,2013
2563,TJX,2013-04-16,47.72,52.492,2013,2013
2564,TJX,2013-04-17,47.31,52.041000000000004,2013,2013
2565,TJX,2013-04-18,46.7,51.370000000000005,2013,2013
2566,TJX,2013-04-19,47.0,51.7,2013,2013
2567,TJX,2013-04-22,47.14,51.854,2013,2013
2568,TJX,2013-04-23,47.16,51.876,2013,2013
2569,TJX,2013-04-24,47.42,52.162,2013,2013
2570,TJX,2013-04-25,48.29,53.119,2013,2013
2571,TJX,2013-04-26,48.4,53.239999999999995,2013,2013
2572,TJX,2013-04-29,48.84,53.724000000000004,2013,2013
2573,TJX,2013-04-30,48.77,53.647000000000006,2013,2013
2574,TJX,2013-05-01,48.36,53.196,2013,2013
2575,TJX,2013-05-02,48.87,53.757,2013,2013
2576,TJX,2013-05-03,49.55,54.504999999999995,2013,2013
2577,TJX,2013-05-06,49.29,54.219,2013,2013
2578,TJX,2013-05-07,50.03,55.033,2013,2013
2579,TJX,2013-05-08,50.4,55.44,2013,2013
2580,TJX,2013-05-09,50.69,55.759,2013,2013
2581,TJX,2013-05-10,50.96,56.056,2013,2013
2582,TJX,2013-05-13,50.65,55.714999999999996,2013,2013
2583,TJX,2013-05-14,51.45,56.595000000000006,2013,2013
2584,TJX,2013-05-15,51.62,56.782,2013,2013
2585,TJX,2013-05-16,50.76,55.836,2013,2013
2586,TJX,2013-05-17,51.33,56.463,2013,2013
2587,TJX,2013-05-20,51.35,56.485,2013,2013
2588,TJX,2013-05-21,51.72,56.891999999999996,2013,2013
2589,TJX,2013-05-22,50.23,55.253,2013,2013
2590,TJX,2013-05-23,50.3,55.33,2013,2013
2591,TJX,2013-05-24,50.85,55.935,2013,2013
2592,TJX,2013-05-28,50.69,55.759,2013,2013
2593,TJX,2013-05-29,49.99,54.989000000000004,2013,2013
2594,TJX,2013-05-30,50.05,55.055,2013,2013
2595,TJX,2013-05-31,50.61,55.671,2013,2013
2596,TJX,2013-06-03,50.35,55.385000000000005,2013,2013
2597,TJX,2013-06-04,50.51,55.561,2013,2013
2598,TJX,2013-06-05,50.01,55.010999999999996,2013,2013
2599,TJX,2013-06-06,49.92,54.912000000000006,2013,2013
2600,TJX,2013-06-07,50.45,55.495000000000005,2013,2013
2601,TJX,2013-06-10,50.3,55.33,2013,2013
2602,TJX,2013-06-11,49.89,54.879000000000005,2013,2013
2603,TJX,2013-06-12,49.98,54.977999999999994,2013,2013
2604,TJX,2013-06-13,51.18,56.298,2013,2013
2605,TJX,2013-06-14,50.42,55.462,2013,2013
2606,TJX,2013-06-17,49.77,54.747,2013,2013
2607,TJX,2013-06-18,50.53,55.583,2013,2013
2608,TJX,2013-06-19,49.84,54.824000000000005,2013,2013
2609,TJX,2013-06-20,48.97,53.867,2013,2013
2610,TJX,2013-06-21,49.49,54.439,2013,2013
2611,TJX,2013-06-24,48.85,53.735,2013,2013
2612,TJX,2013-06-25,49.25,54.175,2013,2013
2613,TJX,2013-06-26,49.53,54.483000000000004,2013,2013
2614,TJX,2013-06-27,50.12,55.132,2013,2013
2615,TJX,2013-06-28,50.06,55.066,2013,2013
2616,TJX,2013-07-01,50.47,55.516999999999996,2013,2013
2617,TJX,2013-07-02,50.24,55.264,2013,2013
2618,TJX,2013-07-03,50.29,55.319,2013,2013
2619,TJX,2013-07-05,50.92,56.012,2013,2013
2620,TJX,2013-07-08,51.41,56.550999999999995,2013,2013
2621,TJX,2013-07-09,51.26,56.385999999999996,2013,2013
2622,TJX,2013-07-10,51.77,56.947,2013,2013
2623,TJX,2013-07-11,52.24,57.464,2013,2013
2624,TJX,2013-07-12,52.31,57.541000000000004,2013,2013
2625,TJX,2013-07-15,52.19,57.409,2013,2013
2626,TJX,2013-07-16,52.26,57.486,2013,2013
2627,TJX,2013-07-17,52.43,57.673,2013,2013
2628,TJX,2013-07-18,52.41,57.650999999999996,2013,2013
2629,TJX,2013-07-19,52.4,57.64,2013,2013
2630,TJX,2013-07-22,52.16,57.376,2013,2013
2631,TJX,2013-07-23,51.94,57.134,2013,2013
2632,TJX,2013-07-24,51.6,56.760000000000005,2013,2013
2633,TJX,2013-07-25,51.77,56.947,2013,2013
2634,TJX,2013-07-26,51.65,56.815,2013,2013
2635,TJX,2013-07-29,51.8,56.98,2013,2013
2636,TJX,2013-07-30,52.09,57.29900000000001,2013,2013
2637,TJX,2013-07-31,52.04,57.244,2013,2013
2638,TJX,2013-08-01,53.48,58.827999999999996,2013,2013
2639,TJX,2013-08-02,53.93,59.323,2013,2013
2640,TJX,2013-08-05,54.25,59.675,2013,2013
2641,TJX,2013-08-06,53.76,59.135999999999996,2013,2013
2642,TJX,2013-08-07,52.89,58.179,2013,2013
2643,TJX,2013-08-08,52.79,58.069,2013,2013
2644,TJX,2013-08-09,52.4,57.64,2013,2013
2645,TJX,2013-08-12,52.4,57.64,2013,2013
2646,TJX,2013-08-13,52.68,57.948,2013,2013
2647,TJX,2013-08-14,51.97,57.167,2013,2013
2648,TJX,2013-08-15,50.77,55.847,2013,2013
2649,TJX,2013-08-16,50.48,55.528,2013,2013
2650,TJX,2013-08-19,50.75,55.825,2013,2013
2651,TJX,2013-08-20,54.24,59.664,2013,2013
2652,TJX,2013-08-21,54.12,59.532,2013,2013
2653,TJX,2013-08-22,54.16,59.57599999999999,2013,2013
2654,TJX,2013-08-23,54.44,59.884,2013,2013
2655,TJX,2013-08-26,54.03,59.433,2013,2013
2656,TJX,2013-08-27,52.95,58.245000000000005,2013,2013
2657,TJX,2013-08-28,52.8,58.08,2013,2013
2658,TJX,2013-08-29,53.0,58.3,2013,2013
2659,TJX,2013-08-30,52.72,57.992,2013,2013
2660,TJX,2013-09-03,53.13,58.443000000000005,2013,2013
2661,TJX,2013-09-04,53.87,59.257,2013,2013
2662,TJX,2013-09-05,54.12,59.532,2013,2013
2663,TJX,2013-09-06,53.92,59.312000000000005,2013,2013
2664,TJX,2013-09-09,53.95,59.345000000000006,2013,2013
2665,TJX,2013-09-10,53.92,59.312000000000005,2013,2013
2666,TJX,2013-09-11,54.57,60.027,2013,2013
2667,TJX,2013-09-12,54.08,59.488,2013,2013
2668,TJX,2013-09-13,54.2,59.620000000000005,2013,2013
2669,TJX,2013-09-16,55.29,60.819,2013,2013
2670,TJX,2013-09-17,55.94,61.534,2013,2013
2671,TJX,2013-09-18,56.84,62.524,2013,2013
2672,TJX,2013-09-19,56.72,62.391999999999996,2013,2013
2673,TJX,2013-09-20,56.6,62.260000000000005,2013,2013
2674,TJX,2013-09-23,56.12,61.732,2013,2013
2675,TJX,2013-09-24,55.87,61.456999999999994,2013,2013
2676,TJX,2013-09-25,55.62,61.181999999999995,2013,2013
2677,TJX,2013-09-26,56.47,62.117,2013,2013
2678,TJX,2013-09-27,56.47,62.117,2013,2013
2679,TJX,2013-09-30,56.39,62.029,2013,2013
2680,TJX,2013-10-01,56.78,62.458,2013,2013
2681,TJX,2013-10-02,56.71,62.381,2013,2013
2682,TJX,2013-10-03,56.19,61.809,2013,2013
2683,TJX,2013-10-04,56.35,61.985,2013,2013
2684,TJX,2013-10-07,55.36,60.896,2013,2013
2685,TJX,2013-10-08,54.67,60.137,2013,2013
2686,TJX,2013-10-09,54.91,60.400999999999996,2013,2013
2687,TJX,2013-10-10,55.73,61.303,2013,2013
2688,TJX,2013-10-11,55.57,61.127,2013,2013
2689,TJX,2013-10-14,56.19,61.809,2013,2013
2690,TJX,2013-10-15,55.63,61.193000000000005,2013,2013
2691,TJX,2013-10-16,57.72,63.492,2013,2013
2692,TJX,2013-10-17,57.56,63.316,2013,2013
2693,TJX,2013-10-18,57.77,63.547000000000004,2013,2013
2694,TJX,2013-10-21,57.58,63.338,2013,2013
2695,TJX,2013-10-22,58.59,64.449,2013,2013
2696,TJX,2013-10-23,58.7,64.57000000000001,2013,2013
2697,TJX,2013-10-24,58.79,64.669,2013,2013
2698,TJX,2013-10-25,59.1,65.01,2013,2013
2699,TJX,2013-10-28,58.76,64.636,2013,2013
2700,TJX,2013-10-29,60.04,66.044,2013,2013
2701,TJX,2013-10-30,60.24,66.26400000000001,2013,2013
2702,TJX,2013-10-31,60.79,66.869,2013,2013
2703,TJX,2013-11-01,60.88,66.968,2013,2013
2704,TJX,2013-11-04,60.83,66.913,2013,2013
2705,TJX,2013-11-05,61.29,67.419,2013,2013
2706,TJX,2013-11-06,61.72,67.892,2013,2013
2707,TJX,2013-11-07,60.61,66.67099999999999,2013,2013
2708,TJX,2013-11-08,61.72,67.892,2013,2013
2709,TJX,2013-11-11,61.69,67.859,2013,2013
2710,TJX,2013-11-12,61.62,67.782,2013,2013
2711,TJX,2013-11-13,62.72,68.992,2013,2013
2712,TJX,2013-11-14,63.01,69.31099999999999,2013,2013
2713,TJX,2013-11-15,63.52,69.872,2013,2013
2714,TJX,2013-11-18,62.49,68.739,2013,2013
2715,TJX,2013-11-19,63.12,69.432,2013,2013
2716,TJX,2013-11-20,63.27,69.59700000000001,2013,2013
2717,TJX,2013-11-21,63.99,70.38900000000001,2013,2013
2718,TJX,2013-11-22,63.06,69.366,2013,2013
2719,TJX,2013-11-25,63.16,69.476,2013,2013
2720,TJX,2013-11-26,63.04,69.344,2013,2013
2721,TJX,2013-11-27,63.26,69.586,2013,2013
2722,TJX,2013-11-29,62.88,69.168,2013,2013
2723,TJX,2013-12-02,62.71,68.981,2013,2013
2724,TJX,2013-12-03,62.45,68.69500000000001,2013,2013
2725,TJX,2013-12-04,62.61,68.871,2013,2013
2726,TJX,2013-12-05,62.23,68.453,2013,2013
2727,TJX,2013-12-06,62.34,68.574,2013,2013
2728,TJX,2013-12-09,62.06,68.266,2013,2013
2729,TJX,2013-12-10,62.18,68.398,2013,2013
2730,TJX,2013-12-11,61.35,67.485,2013,2013
2731,TJX,2013-12-12,61.25,67.375,2013,2013
2732,TJX,2013-12-13,61.17,67.287,2013,2013
2733,TJX,2013-12-16,61.62,67.782,2013,2013
2734,TJX,2013-12-17,61.36,67.496,2013,2013
2735,TJX,2013-12-18,62.5,68.75,2013,2013
2736,TJX,2013-12-19,62.55,68.80499999999999,2013,2013
2737,TJX,2013-12-20,62.49,68.739,2013,2013
2738,TJX,2013-12-23,62.71,68.981,2013,2013
2739,TJX,2013-12-24,63.03,69.333,2013,2013
2740,TJX,2013-12-26,63.65,70.015,2013,2013
2741,TJX,2013-12-27,63.38,69.718,2013,2013
2742,TJX,2013-12-30,63.32,69.652,2013,2013
2743,TJX,2013-12-31,63.73,70.103,2013,2013
2744,TJX,2014-01-02,63.48,69.828,2014,2014
2745,TJX,2014-01-03,63.6,69.96000000000001,2014,2014
2746,TJX,2014-01-06,62.91,69.201,2014,2014
2747,TJX,2014-01-07,63.18,69.498,2014,2014
2748,TJX,2014-01-08,63.5,69.85,2014,2014
2749,TJX,2014-01-09,63.32,69.652,2014,2014
2750,TJX,2014-01-10,64.05,70.455,2014,2014
2751,TJX,2014-01-13,62.91,69.201,2014,2014
2752,TJX,2014-01-14,62.86,69.146,2014,2014
2753,TJX,2014-01-15,62.55,68.80499999999999,2014,2014
2754,TJX,2014-01-16,62.13,68.343,2014,2014
2755,TJX,2014-01-17,61.86,68.04599999999999,2014,2014
2756,TJX,2014-01-21,60.21,66.231,2014,2014
2757,TJX,2014-01-22,59.19,65.109,2014,2014
2758,TJX,2014-01-23,58.4,64.24,2014,2014
2759,TJX,2014-01-24,57.75,63.525,2014,2014
2760,TJX,2014-01-27,58.1,63.910000000000004,2014,2014
2761,TJX,2014-01-28,58.15,63.964999999999996,2014,2014
2762,TJX,2014-01-29,57.25,62.975,2014,2014
2763,TJX,2014-01-30,57.51,63.260999999999996,2014,2014
2764,TJX,2014-01-31,57.36,63.096000000000004,2014,2014
2765,TJX,2014-02-03,56.24,61.864000000000004,2014,2014
2766,TJX,2014-02-04,56.03,61.633,2014,2014
2767,TJX,2014-02-05,57.79,63.569,2014,2014
2768,TJX,2014-02-06,59.39,65.32900000000001,2014,2014
2769,TJX,2014-02-07,59.43,65.373,2014,2014
2770,TJX,2014-02-10,59.26,65.18599999999999,2014,2014
2771,TJX,2014-02-11,59.96,65.956,2014,2014
2772,TJX,2014-02-12,60.13,66.143,2014,2014
2773,TJX,2014-02-13,60.17,66.187,2014,2014
2774,TJX,2014-02-14,59.79,65.769,2014,2014
2775,TJX,2014-02-18,60.23,66.253,2014,2014
2776,TJX,2014-02-19,59.85,65.83500000000001,2014,2014
2777,TJX,2014-02-20,60.02,66.022,2014,2014
2778,TJX,2014-02-21,60.08,66.088,2014,2014
2779,TJX,2014-02-24,60.39,66.429,2014,2014
2780,TJX,2014-02-25,60.99,67.089,2014,2014
2781,TJX,2014-02-26,60.29,66.319,2014,2014
2782,TJX,2014-02-27,60.73,66.803,2014,2014
2783,TJX,2014-02-28,61.46,67.606,2014,2014
2784,TJX,2014-03-03,60.89,66.979,2014,2014
2785,TJX,2014-03-04,61.54,67.694,2014,2014
2786,TJX,2014-03-05,61.73,67.90299999999999,2014,2014
2787,TJX,2014-03-06,61.13,67.24300000000001,2014,2014
2788,TJX,2014-03-07,61.71,67.881,2014,2014
2789,TJX,2014-03-10,62.23,68.453,2014,2014
2790,TJX,2014-03-11,61.84,68.024,2014,2014
2791,TJX,2014-03-12,61.51,67.661,2014,2014
2792,TJX,2014-03-13,61.06,67.166,2014,2014
2793,TJX,2014-03-14,61.35,67.485,2014,2014
2794,TJX,2014-03-17,62.05,68.255,2014,2014
2795,TJX,2014-03-18,60.8,66.88,2014,2014
2796,TJX,2014-03-19,60.51,66.56099999999999,2014,2014
2797,TJX,2014-03-20,60.69,66.759,2014,2014
2798,TJX,2014-03-21,61.75,67.925,2014,2014
2799,TJX,2014-03-24,60.57,66.627,2014,2014
2800,TJX,2014-03-25,60.06,66.066,2014,2014
2801,TJX,2014-03-26,59.66,65.62599999999999,2014,2014
2802,TJX,2014-03-27,59.4,65.34,2014,2014
2803,TJX,2014-03-28,60.1,66.11,2014,2014
2804,TJX,2014-03-31,60.65,66.715,2014,2014
2805,TJX,2014-04-01,61.19,67.309,2014,2014
2806,TJX,2014-04-02,62.16,68.37599999999999,2014,2014
2807,TJX,2014-04-03,61.55,67.705,2014,2014
